# ticker date stockPrice numberOfShares marketCapitalization minusCashAndCashEquivalents addTotalDebt enterpriseValue date revenuePerShare netIncomePerShare operatingCashFlowPerShare freeCashFlowPerShare cashPerShare bookValuePerShare tangibleBookValuePerShare shareholdersEquityPerShare interestDebtPerShare marketCap enterpriseValue peRatio priceToSalesRatio pocfratio pfcfRatio pbRatio ptbRatio evToSales enterpriseValueOverEBITDA evToOperatingCashFlow evToFreeCashFlow earningsYield freeCashFlowYield debtToEquity debtToAssets netDebtToEBITDA currentRatio interestCoverage incomeQuality dividendYield payoutRatio salesGeneralAndAdministrativeToRevenue researchAndDdevelopementToRevenue intangiblesToTotalAssets capexToOperatingCashFlow capexToRevenue capexToDepreciation stockBasedCompensationToRevenue grahamNumber roic returnOnTangibleAssets grahamNetNet workingCapital tangibleAssetValue netCurrentAssetValue investedCapital averageReceivables averagePayables averageInventory daysSalesOutstanding daysPayablesOutstanding daysOfInventoryOnHand receivablesTurnover payablesTurnover inventoryTurnover roe capexPerShare tag_id
AG 2020-12-31 18.120001 213879622.000000 3875498964.519622 238578000.000000 152707000.000000 3789627964.519622 2020-12-31 1.714404 0.107944 0.372700 -0.162601 1.285293 3.975302 3.975302 3.975302 0.770429 3875498964.519622 3789627964.519622 167.864987 10.569274 48.618155 -111.438565 4.558145 4.558145 10.335086 75.979469 47.540903 -108.969375 0.005957 -0.008974 0.166698 0.312950 -1.721655 3.503493 3.976060 3.452722 None 0.000000 0.085176 0.000000 0.000000 -0.696244 -3.202690 -0.016403 0.022513 3.107244 0.042257 0.018656 -0.288447 254420000.000000 None -31235000.000000 0.179605 39922000.000000 27623000.000000 31514500.000000 45.702146 43.614948 45.358877 7.986496 8.368690 8.046937 0.027154 -0.535301 468
AGBA 2020-12-31 10.460000 5975000.000000 62498500.000000 672443.000000 0.000000 61826057.000000 2020-12-31 0.000000 -0.028021 -0.084331 -0.084331 0.112543 7.652397 7.652397 7.652397 0.000000 62498500.000000 61826057.000000 -373.290289 None -124.034738 -124.034738 1.366892 1.366892 None -116.811184 -122.700206 -122.700206 -0.002679 -0.008062 0.000000 0.066000 1.270482 0.319333 None 3.009562 None 0.000000 None None 0.000000 None None None None 2.196507 -0.011155 -0.003420 -0.428206 -1500886.000000 None -2526834.000000 0.000000 None None None None None None None None None -0.003662 0.000000 471
AGCO 2020-12-31 110.900002 74900000.000000 8306410149.800000 1111700000.000000 1616400000.000000 8811110149.799999 2020-12-31 122.158879 5.702270 11.969292 8.365821 20.743658 39.786382 16.767690 39.786382 21.913218 8306410149.800000 8811110149.799999 19.448397 0.907834 9.265377 13.256320 2.787386 2.787386 0.962994 12.350869 9.828344 14.061778 0.051418 0.075436 0.421711 0.645117 0.707457 1.299037 26.261044 2.099040 0.005779 0.112386 0.109457 0.000000 0.207203 -3.321601 -33.900333 -1.007781 0.004109 71.446730 0.127183 0.063348 -30.751669 1005600000.000000 1255900000.000000 -1117800000.000000 0.542416 828250000.000000 884950000.000000 2026550000.000000 34.147568 44.007713 101.612476 10.688902 8.294001 3.592079 0.143322 -3.603471 475
AGE 2020-12-31 1.740000 37669000.000000 65544060.000000 527000.000000 5860000.000000 70877060.000000 2020-12-31 0.049590 -0.291380 -0.207518 -0.207518 0.013990 -0.143248 -0.185511 -0.143248 0.168813 65544060.000000 70877060.000000 -5.971580 35.087827 -8.384810 -8.384810 -12.146787 -12.146787 37.942752 -7.107607 -9.067041 -9.067041 -0.167460 -0.119263 0.000000 2.374777 -0.534797 0.426171 -21.384770 0.712190 None 0.000000 3.963062 2.664882 0.405605 None None None 0.499465 0.969092 7.451816 -4.704672 -0.226964 -3074000.000000 -6988000.000000 -7038000.000000 -1.085990 344500.000000 1487500.000000 None 63.699143 3825.569620 0.000000 5.730061 0.095411 None 2.034099 0.000000 476
AGEN 2020-12-31 3.680000 172504000.000000 634814720.000000 99871000.000000 19712000.000000 554655720.000000 2020-12-31 0.511119 -1.048752 -0.806335 -0.826427 0.578949 -1.180680 -1.436697 -1.180680 0.468337 634814720.000000 554655720.000000 -3.508931 7.199895 -4.563860 -4.452903 -3.116848 -3.116848 6.290753 -5.096299 -3.987575 -3.890628 -0.284987 -0.224573 -0.092693 1.985940 0.736519 0.876036 -1.899440 0.768851 None 0.000000 0.671634 -1.617523 0.169397 40.131564 -25.438546 -2.071264 0.118147 5.278297 -1.370838 -1.015367 -1.885598 -16101000.000000 -247836000.000000 -312229000.000000 -0.096783 8725000.000000 15289500.000000 None 4.789668 42.840908 0.000000 76.205704 8.519894 None 0.888262 -0.020092 479
AGFS 2020-12-31 1.960000 51001852.000000 99963629.920000 50030000.000000 267869000.000000 317802629.920000 2020-12-31 3.090927 -1.053119 0.523805 0.476845 0.980945 5.340845 -6.347475 5.340845 5.716224 99963629.920000 317802629.920000 -1.861139 0.634114 3.741854 4.110347 0.366983 0.366983 2.015964 6.090156 11.896037 13.067542 -0.537305 0.243288 0.970990 0.653348 4.174520 2.955298 0.357092 -0.497384 0.052459 -0.097634 0.341658 0.078386 0.758639 -11.154489 -65.821712 -19.611691 0.021821 11.249544 0.011526 -0.283201 -7.777296 102573000.000000 -323733000.000000 -358358000.000000 0.983392 73055500.000000 17369500.000000 23600000.000000 167.983862 169.751759 212.505270 2.172828 2.150199 1.717604 -0.197182 -0.046959 483
AGFX.L 2020-03-31 141.250000 113207547.000000 15990566013.750000 48135541.000000 0.000000 15942430472.750000 2020-03-31 0.256047 0.071469 0.239045 0.228580 0.425197 0.220674 0.204832 0.220674 0.001387 15990566013.750000 15942430472.750000 1976.391182 551.656699 590.892842 617.945914 640.084705 640.084705 549.996077 1302.177308 589.114109 616.085744 0.000506 0.001618 0.000000 0.673147 -3.931710 1.416989 68.988518 3.344754 0.000028 0.055436 0.554578 0.000000 0.023464 -22.841987 -24.466606 -1.189716 0.000199 0.595696 0.373487 0.108400 -0.029276 19775991.000000 23188568.000000 15751833.000000 0.000000 None None None 0.000000 1.403469 0.000000 None 260.069886 None 0.323865 -0.010465 484
AGIO 2020-12-31 46.970001 69271163.000000 3253666595.381163 127436000.000000 261269.000000 3126491864.381163 2020-12-31 2.933342 -4.725920 -4.197403 -4.412630 8.270815 5.767191 5.767191 5.767191 0.261195 3253666595.381163 3126491864.381163 -9.938805 16.012454 -11.190252 -10.644446 8.144347 8.144347 15.386582 -10.211787 -10.752864 -10.228391 -0.100616 -0.093946 0.000410 0.531627 0.415380 6.744888 -17.729307 0.888166 None 0.000000 0.733627 1.808451 0.000000 19.502247 -13.629083 -0.669663 0.369702 24.763761 -0.416776 -0.383808 2.105858 542283000.000000 None 183225000.000000 0.000654 20359000.000000 24370000.000000 11014500.000000 45.624102 3493.069519 1912.573975 8.000157 0.104493 0.190842 -0.819449 -0.215227 490
AGK.L 2020-12-31 585.000000 254600000.000000 148941000000.000000 107000000.000000 397000000.000000 149231000000.000000 2020-12-31 5.361351 -0.435978 1.657502 0.832679 0.420267 4.505106 3.766693 4.505106 1.708562 148941000000.000000 149231000000.000000 -1341.810811 109.114286 352.940758 702.551887 129.852659 129.852659 109.326740 454.972561 353.627962 703.919811 -0.000745 0.001423 0.286835 0.467502 0.884146 1.467241 1.157895 -3.801802 0.000087 -0.117117 0.150916 0.000000 0.087279 -2.009524 -6.500000 -1.352381 -0.001465 6.647771 0.027954 -0.056460 -3.177533 271000000.000000 959000000.000000 -156000000.000000 0.346120 None 100500000.000000 199000000.000000 0.000000 49.309838 97.547724 None 7.402174 3.741758 -0.096774 -0.824823 491
AGLE 2020-12-31 6.950000 62240412.000000 432570863.400000 90095000.000000 10258000.000000 352733863.400000 2020-12-31 0.000351 -1.299686 -1.217457 -1.286222 2.350129 2.246643 2.246643 2.246643 0.164813 432570863.400000 352733863.400000 -5.347445 19803.637934 -5.708622 -5.403421 3.093504 3.093504 16148.599707 -4.382604 -4.655016 -4.406144 -0.187005 -0.185068 0.036680 0.134799 0.991949 9.109591 None 0.936731 None 0.000000 1000.000000 2730.302614 0.000000 17.704439 -0.005104 -0.232710 286.407545 8.105458 -0.561261 -0.500520 2.000099 133346000.000000 None 128003000.000000 0.073359 None 2704000.000000 None 0.000000 None None None 0.000000 None -0.578501 -0.068766 493
AGM 2020-12-31 76.000000 10736000.000000 815936000.000000 1033941000.000000 45021620000.000000 44803615000.000000 2020-12-31 19.270771 10.119970 -8.806539 -8.806539 1102.396982 92.443834 92.443834 92.443834 4222.668219 815936000.000000 44803615000.000000 7.509904 3.943796 -8.629951 -8.629951 0.822121 0.822121 216.556617 99.458826 -473.876643 -473.876643 0.133158 -0.115876 23.348353 0.959250 97.647542 0.047260 1.412803 -0.870214 0.062075 0.466175 0.296789 0.000000 0.000000 None None None 0.019953 145.084110 0.178444 0.004461 -1058.125326 -20843855000.000000 None -22329083000.000000 45.362885 230589500.000000 125328500.000000 None 394.375927 None None 0.925513 0.000000 None 0.109472 0.000000 495
AGM.L 2020-07-31 50.000000 49400000.000000 2470000000.000000 3685000.000000 0.000000 2466315000.000000 2020-07-31 0.001680 -0.064555 -0.042672 -0.049595 0.074595 0.106984 0.101397 0.106984 0.000162 2470000000.000000 2466315000.000000 -774.537473 29759.036145 -1171.726755 -1008.163265 467.360454 467.360454 29714.638554 -758.399446 -1169.978653 -1006.659184 -0.001291 -0.000992 0.000000 0.150048 1.133149 4.867600 -462.250000 0.661022 None 0.000000 0.000000 0.000000 0.044387 6.163743 -0.242690 -1.304094 -0.168675 0.394198 -0.699187 -0.536688 0.056457 3593000.000000 5009000.000000 3589000.000000 0.000000 None 215500.000000 63000.000000 0.000000 342.930233 125.627907 None 1.064356 2.905405 -0.603406 -0.006923 496
AGMH 2020-12-31 15.210000 21298540.000000 323950793.400000 664605.000000 0.000000 323286188.400000 2020-12-31 0.002503 -0.050316 -0.077565 -0.077603 0.031204 0.173374 0.172899 0.173374 0.000000 323950793.400000 323286188.400000 -302.292164 6077.305945 -196.093510 -195.997411 87.729490 87.729490 6064.837978 -329.980840 -195.691213 -195.595311 -0.003308 -0.005102 0.000000 0.396134 0.678368 2.512245 None 1.541571 None 0.000000 0.000000 1.190320 0.001654 2039.533333 -65.808642 -41.280247 0.000000 0.443031 -0.274372 -0.175541 -0.068443 3663177.000000 3682497.000000 3663177.000000 0.000000 233270.000000 4122.000000 None 2738.955070 47.114496 0.000000 0.133263 7.747085 None -0.290214 -0.000038 498
AGN.AS 2020-12-31 3.402000 2605000000.000000 8862210000.000000 12553000000.000000 10807000000.000000 7116210000.000000 2020-12-31 19.611132 -0.056046 -1.095585 -1.141651 43.448752 9.438004 8.934741 9.438004 4.342418 8862210000.000000 7116210000.000000 -60.700068 0.173473 -3.105189 -2.979896 0.360458 0.360458 0.139296 None -2.493416 -2.392808 -0.016474 -0.335582 0.436631 0.944434 None None 0.000000 19.547945 0.007109 -0.431507 0.070233 0.000000 0.003123 23.783333 -425.725000 -6.016667 0.000000 3.449879 None -0.000330 -115.489251 None 23275000000.000000 None 0.439559 6740500000.000000 3004000000.000000 None 48.769550 None None 7.484178 0.000000 None -0.005938 -0.046065 499
AGNC 2020-12-31 15.600000 533700000.000000 8325720000.000000 1017000000.000000 354000000.000000 7662720000.000000 2020-12-31 -0.324152 -0.498407 3.273375 3.273375 1.905565 20.758853 19.773281 20.758853 1.926176 8325720000.000000 7662720000.000000 -31.299699 -48.125549 4.765724 4.765724 0.751487 0.751487 -44.293179 3.623035 4.386216 4.386216 -0.031949 0.209832 0.015976 0.864588 -0.313475 2.568182 1.532641 -6.567669 0.116506 -3.646617 -0.323699 0.000000 0.006429 None None None -0.104046 15.257562 0.012687 -0.003272 -130.341952 621000000.000000 10553000000.000000 -69721000000.000000 0.031952 None 321500000.000000 None -443.063584 None None -0.823810 0.000000 None -0.024009 0.000000 500
AGO 2020-12-31 35.750000 100250000.000000 3583937500.000000 162000000.000000 1249000000.000000 4670937500.000000 2020-12-31 10.633416 3.610973 -8.508728 -8.508728 97.615960 66.264339 64.648379 66.264339 13.306733 3583937500.000000 4670937500.000000 9.900380 3.362043 -4.201568 -4.201568 0.539506 0.539506 4.381742 None -5.475894 -5.475894 0.101006 -0.238006 0.184254 0.564106 None 4.680000 0.000000 -2.356354 0.019253 0.190608 0.213884 0.000000 0.013239 None None None 0.000000 73.374185 0.000000 0.023924 29.009975 92000000.000000 6481000000.000000 -8533000000.000000 0.188017 None None None 809.094747 None None 0.451121 None None 0.054493 0.000000 501
AGR 2020-12-31 46.270000 309500000.000000 14320565000.000002 1463000000.000000 11098000000.000000 23955565000.000000 2020-12-31 20.420032 1.877221 4.161551 -4.823910 5.696284 49.140549 40.071082 49.140549 36.878837 14320565000.000002 23955565000.000000 24.648133 2.265912 11.118451 -9.591805 0.941585 0.941585 3.790437 12.907093 18.599041 -16.045255 0.040571 -0.104256 0.688934 0.581577 5.191272 1.230694 2.750000 2.216867 0.038057 0.938038 0.000000 0.000000 0.090527 -0.463143 -2.272564 -0.350234 0.000000 45.558456 0.025004 0.016890 -62.047658 708000000.000000 12402000000.000000 -18220000000.000000 0.729700 1145500000.000000 1407000000.000000 256500000.000000 69.246044 137.931079 24.871261 5.271059 2.646249 14.675573 0.038201 -8.985460 503
AGR 2020-12-31 46.270000 309500000.000000 14320565000.000002 1463000000.000000 11098000000.000000 23955565000.000000 2020-12-31 20.420032 1.877221 4.161551 -4.823910 5.696284 49.140549 40.071082 49.140549 36.878837 14320565000.000002 23955565000.000000 24.648133 2.265912 11.118451 -9.591805 0.941585 0.941585 3.790437 12.907093 18.599041 -16.045255 0.040571 -0.104256 0.688934 0.581577 5.191272 1.230694 2.750000 2.216867 0.038057 0.938038 0.000000 0.000000 0.090527 -0.463143 -2.272564 -0.350234 0.000000 45.558456 0.025004 0.016890 -62.047658 708000000.000000 12402000000.000000 -18220000000.000000 0.729700 1145500000.000000 1407000000.000000 256500000.000000 69.246044 137.931079 24.871261 5.271059 2.646249 14.675573 0.038201 -8.985460 504
AGR.L 2021-03-31 74.450000 2671863938.000000 198920270184.100006 46600000.000000 948700000.000000 199822370184.100006 2021-03-31 0.045212 0.040534 0.000000 0.007411 0.017441 0.572896 0.572896 0.572896 0.364090 198920270184.100006 199822370184.100006 1836.752264 1646.690978 None 10046.478292 129.953793 129.953793 1654.158694 1509.232403 None 10092.038898 0.000544 0.000100 0.619782 0.401392 6.813444 1.339879 4.066390 0.000000 0.000311 0.571560 0.111755 0.000000 0.000000 0.000000 -2.097222 0.000000 0.000000 0.722830 0.039343 0.042353 -0.366710 22500000.000000 None -937700000.000000 0.619782 None 22750000.000000 None 0.000000 1688.125000 0.000000 None 0.216216 None 0.070752 -0.021558 505
AGRO 2020-12-31 7.460000 117252000.000000 874699920.000000 336282000.000000 813464000.000000 1351881920.000000 2020-12-31 6.974414 0.003514 2.192926 0.746034 2.868028 7.889341 7.989578 7.889341 7.541688 874699920.000000 1351881920.000000 2123.058058 1.069624 3.401847 9.999542 0.945580 0.945580 1.653144 6.591813 5.257684 15.454671 0.000471 0.100005 0.879382 0.611752 2.326752 2.134303 2.655252 624.089806 None 0.000000 0.051224 0.000000 0.010849 -1.515611 -4.820272 -1.076870 0.005278 0.789769 0.088565 0.000168 -8.762439 407403000.000000 936794000.000000 -751943000.000000 0.879382 92242500.000000 102426000.000000 181692000.000000 52.421628 83.730750 100.981273 6.962775 4.359211 3.614532 0.000445 -1.446892 506
AGRO 2020-12-31 7.460000 117252000.000000 874699920.000000 336282000.000000 813464000.000000 1351881920.000000 2020-12-31 6.974414 0.003514 2.192926 0.746034 2.868028 7.889341 7.989578 7.889341 7.541688 874699920.000000 1351881920.000000 2123.058058 1.069624 3.401847 9.999542 0.945580 0.945580 1.653144 6.591813 5.257684 15.454671 0.000471 0.100005 0.879382 0.611752 2.326752 2.134303 2.655252 624.089806 None 0.000000 0.051224 0.000000 0.010849 -1.515611 -4.820272 -1.076870 0.005278 0.789769 0.088565 0.000168 -8.762439 407403000.000000 936794000.000000 -751943000.000000 0.879382 92242500.000000 102426000.000000 181692000.000000 52.421628 83.730750 100.981273 6.962775 4.359211 3.614532 0.000445 -1.446892 507
